"time_period","Tajima_D","start_time_period","num_resampling","seq_continent","Hussin_name","start_time_period_formatted"
1,-2.35612781996948,2020-08-01,190,"North America","II","August 01"
1,-2.33637351064602,2020-08-01,191,"North America","II","August 01"
1,-2.23233531650218,2020-08-01,192,"North America","II","August 01"
1,-2.44201624945384,2020-08-01,193,"North America","II","August 01"
1,-2.14218287649634,2020-08-01,194,"North America","II","August 01"
1,-2.40404914457712,2020-08-01,195,"North America","II","August 01"
1,-2.43739951063452,2020-08-01,196,"North America","II","August 01"
1,-2.2354274727247,2020-08-01,197,"North America","II","August 01"
1,-2.14249371352983,2020-08-01,198,"North America","II","August 01"
1,-2.22870317535819,2020-08-01,199,"North America","II","August 01"
1,-1.99598868812241,2020-08-01,200,"North America","II","August 01"
1,-2.24786445840126,2020-08-01,1,"North America","III","August 01"
1,-2.33546061366533,2020-08-01,2,"North America","III","August 01"
1,-2.43752003811863,2020-08-01,3,"North America","III","August 01"
1,-2.2452867839336,2020-08-01,4,"North America","III","August 01"
1,-2.40554026843312,2020-08-01,5,"North America","III","August 01"
1,-2.37319238249508,2020-08-01,6,"North America","III","August 01"
1,-2.31223239935362,2020-08-01,7,"North America","III","August 01"
1,-2.55586580469423,2020-08-01,8,"North America","III","August 01"
1,-2.1927341939607,2020-08-01,9,"North America","III","August 01"
1,-2.31773495359091,2020-08-01,10,"North America","III","August 01"
1,-2.45115284775973,2020-08-01,11,"North America","III","August 01"
1,-2.08742323276408,2020-08-01,12,"North America","III","August 01"
1,-2.3545177406331,2020-08-01,13,"North America","III","August 01"
1,-2.23646567687114,2020-08-01,14,"North America","III","August 01"
1,-2.14074806022781,2020-08-01,15,"North America","III","August 01"
1,-2.35391751719677,2020-08-01,16,"North America","III","August 01"
1,-2.23004981794268,2020-08-01,17,"North America","III","August 01"
1,-2.33183221354534,2020-08-01,18,"North America","III","August 01"
1,-2.20737184154462,2020-08-01,19,"North America","III","August 01"
1,-2.48602565660646,2020-08-01,20,"North America","III","August 01"
1,-2.58425155192944,2020-08-01,21,"North America","III","August 01"
1,-2.17981958494895,2020-08-01,22,"North America","III","August 01"
1,-2.43219994341524,2020-08-01,23,"North America","III","August 01"
1,-2.20592583089945,2020-08-01,24,"North America","III","August 01"
1,-2.50272085176442,2020-08-01,25,"North America","III","August 01"
1,-2.5633677810795,2020-08-01,26,"North America","III","August 01"
1,-2.37908758308384,2020-08-01,27,"North America","III","August 01"
1,-2.50133760711641,2020-08-01,28,"North America","III","August 01"
1,-2.1826616168776,2020-08-01,29,"North America","III","August 01"
1,-2.37531267136765,2020-08-01,30,"North America","III","August 01"
1,-2.49708889818917,2020-08-01,31,"North America","III","August 01"
1,-2.43194660894861,2020-08-01,32,"North America","III","August 01"
1,-2.15365651807564,2020-08-01,33,"North America","III","August 01"
1,-2.29198791458536,2020-08-01,34,"North America","III","August 01"
1,-2.37198982850537,2020-08-01,35,"North America","III","August 01"
1,-1.82533865386133,2020-08-01,36,"North America","III","August 01"
1,-2.45126448523941,2020-08-01,37,"North America","III","August 01"
1,-2.14248889604221,2020-08-01,38,"North America","III","August 01"
1,-2.1591686220303,2020-08-01,39,"North America","III","August 01"
1,-1.96990771611706,2020-08-01,40,"North America","III","August 01"
1,-2.38047491676866,2020-08-01,41,"North America","III","August 01"
1,-2.62941642603705,2020-08-01,42,"North America","III","August 01"
1,-2.4865286703662,2020-08-01,43,"North America","III","August 01"
1,-2.49503556025126,2020-08-01,44,"North America","III","August 01"
1,-2.23131188423674,2020-08-01,45,"North America","III","August 01"
1,-2.35796619973535,2020-08-01,46,"North America","III","August 01"
1,-2.3682717800705,2020-08-01,47,"North America","III","August 01"
1,-2.26845702840831,2020-08-01,48,"North America","III","August 01"
1,-2.38384303891233,2020-08-01,49,"North America","III","August 01"
1,-2.17817681217035,2020-08-01,50,"North America","III","August 01"
1,-2.41102791431534,2020-08-01,51,"North America","III","August 01"
1,-2.43882094413158,2020-08-01,52,"North America","III","August 01"
1,-2.38541593454362,2020-08-01,53,"North America","III","August 01"
1,-2.21516434095643,2020-08-01,54,"North America","III","August 01"
1,-2.39311755068204,2020-08-01,55,"North America","III","August 01"
1,-2.28698872460831,2020-08-01,56,"North America","III","August 01"
1,-2.46770190151164,2020-08-01,57,"North America","III","August 01"
1,-2.17331076305055,2020-08-01,58,"North America","III","August 01"
1,-2.39964197239989,2020-08-01,59,"North America","III","August 01"
1,-2.33095483053126,2020-08-01,60,"North America","III","August 01"
1,-2.42383324769772,2020-08-01,61,"North America","III","August 01"
1,-2.40862324204247,2020-08-01,62,"North America","III","August 01"
1,-2.26074752306685,2020-08-01,63,"North America","III","August 01"
1,-2.317051884428,2020-08-01,64,"North America","III","August 01"
1,-2.48963461972589,2020-08-01,65,"North America","III","August 01"
1,-2.33995228193048,2020-08-01,66,"North America","III","August 01"
1,-2.24246437008133,2020-08-01,67,"North America","III","August 01"
1,-2.3920442267501,2020-08-01,68,"North America","III","August 01"
1,-2.17781376647356,2020-08-01,69,"North America","III","August 01"
1,-2.3773371089703,2020-08-01,70,"North America","III","August 01"
1,-2.5256304920618,2020-08-01,71,"North America","III","August 01"
1,-2.37133638559059,2020-08-01,72,"North America","III","August 01"
1,-2.36645015794542,2020-08-01,73,"North America","III","August 01"
1,-2.45822154264366,2020-08-01,74,"North America","III","August 01"
1,-2.31805352558189,2020-08-01,75,"North America","III","August 01"
1,-2.46422589502157,2020-08-01,76,"North America","III","August 01"
1,-2.50568092263729,2020-08-01,77,"North America","III","August 01"
1,-2.44309941130528,2020-08-01,78,"North America","III","August 01"
1,-2.42002281142965,2020-08-01,79,"North America","III","August 01"
1,-2.43949755300547,2020-08-01,80,"North America","III","August 01"
1,-2.50541962588562,2020-08-01,81,"North America","III","August 01"
1,-2.47685984635575,2020-08-01,82,"North America","III","August 01"
1,-2.47124026658948,2020-08-01,83,"North America","III","August 01"
1,-2.29298287201923,2020-08-01,84,"North America","III","August 01"
1,-2.23035713126247,2020-08-01,85,"North America","III","August 01"
1,-2.54278175323474,2020-08-01,86,"North America","III","August 01"
1,-2.38886262502445,2020-08-01,87,"North America","III","August 01"
1,-2.15842236485739,2020-08-01,88,"North America","III","August 01"
1,-2.37176655130767,2020-08-01,89,"North America","III","August 01"
1,-2.34788202168648,2020-08-01,90,"North America","III","August 01"
1,-2.08969739027359,2020-08-01,91,"North America","III","August 01"
1,-2.49540770854449,2020-08-01,92,"North America","III","August 01"
1,-2.42642091037875,2020-08-01,93,"North America","III","August 01"
1,-2.49688177476407,2020-08-01,94,"North America","III","August 01"
1,-2.42493400926821,2020-08-01,95,"North America","III","August 01"
1,-2.4618572968757,2020-08-01,96,"North America","III","August 01"
1,-2.43210340941918,2020-08-01,97,"North America","III","August 01"
1,-2.3526737253768,2020-08-01,98,"North America","III","August 01"
1,-2.43996581480218,2020-08-01,99,"North America","III","August 01"
1,-2.46158986294854,2020-08-01,100,"North America","III","August 01"
1,-2.3820354721493,2020-08-01,101,"North America","III","August 01"
1,-2.29042961512595,2020-08-01,102,"North America","III","August 01"
1,-2.36971511486057,2020-08-01,103,"North America","III","August 01"
1,-2.31776228517718,2020-08-01,104,"North America","III","August 01"
1,-2.34484173299161,2020-08-01,105,"North America","III","August 01"
1,-2.36304425097999,2020-08-01,106,"North America","III","August 01"
1,-2.49796197364329,2020-08-01,107,"North America","III","August 01"
1,-2.21533094488779,2020-08-01,108,"North America","III","August 01"
